county,precinct,office,district,party,candidate,votes,vtd
FORD,Dodge City Precinct 10,State Treasurer,,Democratic,"Alldritt, Carmen",0,120140
FORD,Dodge City Precinct 10,State Treasurer,,Republican,"Estes, Ron",0,120140
FORD,Dodge City Precinct 02,State Treasurer,,Democratic,"Alldritt, Carmen",79,130010
FORD,Dodge City Precinct 02,State Treasurer,,Republican,"Estes, Ron",147,130010
FORD,Dodge City Precinct 05,State Treasurer,,Democratic,"Alldritt, Carmen",221,130020
FORD,Dodge City Precinct 05,State Treasurer,,Republican,"Estes, Ron",857,130020
FORD,Dodge City Precinct 07,State Treasurer,,Democratic,"Alldritt, Carmen",4,600010
FORD,Dodge City Precinct 07,State Treasurer,,Republican,"Estes, Ron",50,600010
FORD,Dodge City Precinct 08,State Treasurer,,Democratic,"Alldritt, Carmen",0,800010
FORD,Dodge City Precinct 08,State Treasurer,,Republican,"Estes, Ron",0,800010
FORD,Dodge City Precinct 01,U.S. Senate,,independent,"Orman, Greg",117,00005A
FORD,Dodge City Precinct 01,U.S. Senate,,Libertarian,"Batson, Randall",20,00005A
FORD,Dodge City Precinct 01,U.S. Senate,,Republican,"Roberts, Pat",234,00005A
FORD,Dodge City Airport,U.S. Senate,,independent,"Orman, Greg",0,00005B
FORD,Dodge City Airport,U.S. Senate,,Libertarian,"Batson, Randall",0,00005B
FORD,Dodge City Airport,U.S. Senate,,Republican,"Roberts, Pat",0,00005B
FORD,Dodge City Industrial Park,U.S. Senate,,independent,"Orman, Greg",0,00005C
FORD,Dodge City Industrial Park,U.S. Senate,,Libertarian,"Batson, Randall",0,00005C
FORD,Dodge City Industrial Park,U.S. Senate,,Republican,"Roberts, Pat",0,00005C
FORD,Dodge City Precinct 03,U.S. Senate,,independent,"Orman, Greg",118,70
FORD,Dodge City Precinct 03,U.S. Senate,,Libertarian,"Batson, Randall",13,70
FORD,Dodge City Precinct 03,U.S. Senate,,Republican,"Roberts, Pat",139,70
FORD,Dodge City Precinct 04,U.S. Senate,,independent,"Orman, Greg",220,00008A
FORD,Dodge City Precinct 04,U.S. Senate,,Libertarian,"Batson, Randall",38,00008A
FORD,Dodge City Precinct 04,U.S. Senate,,Republican,"Roberts, Pat",374,00008A
FORD,Dodge City Excel #1,U.S. Senate,,independent,"Orman, Greg",0,00008B
FORD,Dodge City Excel #1,U.S. Senate,,Libertarian,"Batson, Randall",0,00008B
FORD,Dodge City Excel #1,U.S. Senate,,Republican,"Roberts, Pat",0,00008B
FORD,Dodge City Excel #2,U.S. Senate,,independent,"Orman, Greg",0,00008C
FORD,Dodge City Excel #2,U.S. Senate,,Libertarian,"Batson, Randall",0,00008C
FORD,Dodge City Excel #2,U.S. Senate,,Republican,"Roberts, Pat",0,00008C
FORD,Dodge City Millard,U.S. Senate,,independent,"Orman, Greg",0,00008D
FORD,Dodge City Millard,U.S. Senate,,Libertarian,"Batson, Randall",0,00008D
FORD,Dodge City Millard,U.S. Senate,,Republican,"Roberts, Pat",0,00008D
FORD,Dodge City Precinct 06,U.S. Senate,,independent,"Orman, Greg",456,100
FORD,Dodge City Precinct 06,U.S. Senate,,Libertarian,"Batson, Randall",30,100
FORD,Dodge City Precinct 06,U.S. Senate,,Republican,"Roberts, Pat",947,100
FORD,Dodge Township Ward 3,U.S. Senate,,independent,"Orman, Greg",6,200
FORD,Dodge Township Ward 3,U.S. Senate,,Libertarian,"Batson, Randall",0,200
FORD,Dodge Township Ward 3,U.S. Senate,,Republican,"Roberts, Pat",16,200
FORD,Dodge Township H115,U.S. Senate,,independent,"Orman, Greg",50,120020
FORD,Dodge Township H115,U.S. Senate,,Libertarian,"Batson, Randall",6,120020
FORD,Dodge Township H115,U.S. Senate,,Republican,"Roberts, Pat",127,120020
FORD,Dodge Township H119 A,U.S. Senate,,independent,"Orman, Greg",0,12003A
FORD,Dodge Township H119 A,U.S. Senate,,Libertarian,"Batson, Randall",0,12003A
FORD,Dodge Township H119 A,U.S. Senate,,Republican,"Roberts, Pat",1,12003A
FORD,Dodge Township H119,U.S. Senate,,independent,"Orman, Greg",5,120030
FORD,Dodge Township H119,U.S. Senate,,Libertarian,"Batson, Randall",0,120030
FORD,Dodge Township H119,U.S. Senate,,Republican,"Roberts, Pat",30,120030
FORD,Dodge City Precinct 03 H115,U.S. Senate,,independent,"Orman, Greg",0,120100
FORD,Dodge City Precinct 03 H115,U.S. Senate,,Libertarian,"Batson, Randall",0,120100
FORD,Dodge City Precinct 03 H115,U.S. Senate,,Republican,"Roberts, Pat",0,120100
FORD,Dodge City Township C H115,U.S. Senate,,independent,"Orman, Greg",0,120110
FORD,Dodge City Township C H115,U.S. Senate,,Libertarian,"Batson, Randall",0,120110
FORD,Dodge City Township C H115,U.S. Senate,,Republican,"Roberts, Pat",0,120110
FORD,Dodge City Township W H119,U.S. Senate,,independent,"Orman, Greg",0,120120
FORD,Dodge City Township W H119,U.S. Senate,,Libertarian,"Batson, Randall",0,120120
FORD,Dodge City Township W H119,U.S. Senate,,Republican,"Roberts, Pat",0,120120
FORD,Dodge City Precinct 09,U.S. Senate,,independent,"Orman, Greg",2,120130
FORD,Dodge City Precinct 09,U.S. Senate,,Libertarian,"Batson, Randall",0,120130
FORD,Dodge City Precinct 09,U.S. Senate,,Republican,"Roberts, Pat",3,120130
FORD,Dodge City Precinct 10,U.S. Senate,,independent,"Orman, Greg",0,120140
FORD,Dodge City Precinct 10,U.S. Senate,,Libertarian,"Batson, Randall",0,120140
FORD,Dodge City Precinct 10,U.S. Senate,,Republican,"Roberts, Pat",0,120140
FORD,Dodge City Precinct 02,U.S. Senate,,independent,"Orman, Greg",83,130010
FORD,Dodge City Precinct 02,U.S. Senate,,Libertarian,"Batson, Randall",14,130010
FORD,Dodge City Precinct 02,U.S. Senate,,Republican,"Roberts, Pat",133,130010
FORD,Dodge City Precinct 05,U.S. Senate,,independent,"Orman, Greg",352,130020
FORD,Dodge City Precinct 05,U.S. Senate,,Libertarian,"Batson, Randall",39,130020
FORD,Dodge City Precinct 05,U.S. Senate,,Republican,"Roberts, Pat",714,130020
FORD,Dodge City Precinct 07,U.S. Senate,,independent,"Orman, Greg",17,600010
FORD,Dodge City Precinct 07,U.S. Senate,,Libertarian,"Batson, Randall",1,600010
FORD,Dodge City Precinct 07,U.S. Senate,,Republican,"Roberts, Pat",37,600010
FORD,Dodge City Precinct 08,U.S. Senate,,independent,"Orman, Greg",0,800010
FORD,Dodge City Precinct 08,U.S. Senate,,Libertarian,"Batson, Randall",0,800010
FORD,Dodge City Precinct 08,U.S. Senate,,Republican,"Roberts, Pat",0,800010
